date,site,asset,component,LM_handleNegCoreTempDegC_min,LM_handleNegCoreTempDegC_avg,LM_handleNegCoreTempDegC_max,LM_handlePosCoreTempDegC_min,LM_handlePosCoreTempDegC_avg,LM_handlePosCoreTempDegC_max,LM_pcbaTempDegC_min,LM_pcbaTempDegC_avg,LM_pcbaTempDegC_max,LM_powerLimit_avg,LM_powerLimit_max,unused_duration,estimated_utilization
2022-03-18,-1844894889,1477164192,-1698301317,32.84433249345023,55.14984838561281,85.66462127176436,32.983178110623726,55.864091158900195,87.1095535127944,41.25391490214476,48.31203696696599,59.16810989747494,136.99374979823358,314.8553356468112,81231,0.05982451388888889
2022-03-19,-1844894889,1477164192,-1698301317,33.963097948827404,48.56070540571203,53.681919350897054,34.560610754008124,48.574777519135026,54.79937460631525,41.73571852313359,45.86732227829856,49.04802712590599,113.74079854910947,282.48696091839656,83662,0.031688449074074074
2022-03-12,-1844894889,1477164192,-784889276,23.304154755457738,41.641221844546315,48.24918615985853,23.60297375684313,42.80875317574017,51.66151902945491,31.990488784046192,35.67289976333645,37.75217711811346,133.05359316455076,289.14400417342057,83807,0.03001045138888889
2022-03-13,-1844894889,1477164192,-784889276,18.473239008774595,35.64220738350883,56.68036585139177,18.475358603795414,36.540792257975994,57.70948285355075,24.971969285541032,30.931315680425907,38.02253485275682,93.73402559979817,225.47600013809023,74694,0.13548047453703704
2022-03-14,-1844894889,1477164192,-784889276,31.762838289110967,68.26099778401951,84.16235352158056,32.31595878270201,65.57722556788642,82.14951677483731,42.11879391139034,48.07937499206637,51.382690366238045,193.937176353313,289.867167390651,84523,0.02171991898148148
2022-03-15,-1844894889,1477164192,-784889276,40.71417760914709,58.885852968835984,79.07353780179022,40.910098629303846,58.74794387623658,71.48227277681697,44.7578248937632,48.36502934160033,51.15139655336792,114.65552396296744,202.45129050905678,83549,0.03298914351851852
2022-03-16,-1844894889,1477164192,-784889276,26.84223210703158,48.33426996888983,56.75960192934805,26.661666693812407,49.8277896915319,59.99527350672035,34.008933491022596,41.73876949938695,50.05289968486395,125.75569120992854,266.9015438592316,83107,0.038111597222222224
2022-03-17,-1844894889,1477164192,-784889276,35.56757359160454,57.73644610245886,69.82134362127383,35.757047455448635,57.73303837950272,70.47547589119063,45.23194770400655,46.5034508766477,47.7006089167388,254.39098880116794,290.42865174024337,85978,0.004883981481481481
2022-03-18,-1844894889,1477164192,-784889276,33.6458225962154,61.73243013201933,80.67193456658744,34.03342877247304,63.183335558516376,84.49108471578774,40.86964516405232,53.465281581384076,58.542283765672835,152.74281537320493,284.1503968665759,82259,0.0479274537037037
2022-03-19,-1844894889,1477164192,-784889276,43.0716934190834,66.71542750349974,91.32052082262054,42.61935107936223,67.71155593585995,95.30681591715155,51.34713549627759,56.317327417682094,62.16533120888931,150.0431204993705,293.17080669254614,78623,0.09000792824074073
2022-03-12,-1844894889,1477164192,2035555796,22.80709724499285,41.974054613886004,60.5817662779677,22.32025784509994,41.07194689192541,59.77839938456994,32.00565301072306,37.60104815717207,43.77414791091024,138.3595947761841,322.69424127589485,82022,0.050669050925925926
