,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
99,2022-03-14 21:05:48.184,252179273,58.45267586981638,45.34450311589995,57.64222987934832,106.64332766619172,LM_a141_cableTempImbalance
100,2022-03-15 16:24:11.777,252179273,59.34796673192386,38.87284977926414,51.5592196615546,105.7723547194354,LM_a141_cableTempImbalance
101,2022-03-15 19:48:04.143,252179273,55.02450285516927,41.31580534939943,55.26916824051036,191.91169535663056,LM_a141_cableTempImbalance
102,2022-03-15 22:21:17.096,252179273,65.3374237742367,53.96474332929497,53.41164817145334,283.49550111463424,LM_a141_cableTempImbalance
103,2022-03-15 22:21:41.276,252179273,67.09207409287323,54.03776238067388,53.87615537377219,20.2110928265831,LM_a141_cableTempImbalance
104,2022-03-16 01:15:17.201,252179273,63.36954660064758,52.57259025366886,52.96716964140664,204.87170729865517,LM_a141_cableTempImbalance
105,2022-03-16 01:15:59.700,252179273,61.09426405812414,49.59147782044767,53.02865813107501,20.69965048377118,LM_a141_cableTempImbalance
106,2022-03-16 02:48:44.541,252179273,59.16615558450824,65.04696714984966,54.38935060401333,280.8453132806048,LM_a141_cableTempImbalance
107,2022-03-16 23:44:36.447,252179273,58.831918801929696,60.144870493062285,55.83017396134572,109.30670331761966,LM_a141_cableTempImbalance
108,2022-03-17 00:37:19.034,252179273,63.01655150262115,61.55067311466062,57.25952820124873,20.398747558939103,LM_a141_cableTempImbalance
109,2022-03-17 03:02:11.785,252179273,54.09774401608276,47.75449115303967,51.70316291227663,111.11164980806576,LM_a141_cableTempImbalance
110,2022-03-17 03:02:22.585,252179273,53.85337400515603,33.64643714308687,51.87570135788964,112.10974866457138,LM_a141_cableTempImbalance
111,2022-03-17 03:02:27.285,252179273,53.851440284829486,33.31178780486108,51.713500377476656,115.3922486431867,LM_a141_cableTempImbalance
112,2022-03-17 04:04:42.774,252179273,60.93149056418465,45.21249339339073,52.717917519516895,122.86575435368492,LM_a141_cableTempImbalance
113,2022-03-17 18:53:38.451,252179273,50.78910812961473,33.90829132975145,56.40339708517005,170.3069994088088,LM_a141_cableTempImbalance
114,2022-03-17 18:53:41.751,252179273,51.28758687418645,39.253118553496506,56.40339708517005,172.6899567908621,LM_a141_cableTempImbalance
115,2022-03-17 18:55:00.449,252179273,52.177082451171,34.587446736184816,56.76538744017398,160.0428542019244,LM_a141_cableTempImbalance
116,2022-03-17 19:29:14.796,252179273,58.26075607467607,45.8356902904699,59.387860736646864,149.8960452422315,LM_a141_cableTempImbalance
117,2022-03-19 03:53:55.659,420204713,96.27553353981094,76.15102395132327,55.92919698265101,283.9228758289638,LM_a141_cableTempImbalance
118,2022-03-19 03:56:14.456,420204713,101.67503364527587,81.38090762770385,56.35656964049035,263.08212293442386,LM_a141_cableTempImbalance
119,2022-03-13 13:20:21.520,1396988257,41.43726309838745,40.92201022937403,49.39198744688371,20.4470688213661,LM_a141_cableTempImbalance
120,2022-03-13 13:20:21.621,1396988257,41.43726309838745,40.92201022937403,49.39198744688371,20.4470688213661,LM_a191_negTempRationality
121,2022-03-13 13:49:04.761,1396988257,45.36888057419717,41.33387881887396,48.50921008197248,174.164163684163,LM_a141_cableTempImbalance
122,2022-03-13 13:49:05.860,1396988257,45.36888057419717,41.33387881887396,47.919498017234446,174.164163684163,LM_a191_negTempRationality
123,2022-03-13 13:49:07.660,1396988257,45.36888057419717,41.33387881887396,47.919498017234446,174.164163684163,LM_a141_cableTempImbalance
124,2022-03-13 13:49:09.359,1396988257,45.36888057419717,41.33387881887396,47.919498017234446,66.4611922431123,LM_a141_cableTempImbalance
125,2022-03-13 15:02:41.902,1396988257,56.12631298606394,53.150304008655816,49.7478980926912,296.87988515677324,LM_a141_cableTempImbalance
126,2022-03-13 15:02:43.001,1396988257,56.12631298606394,53.150304008655816,49.7478980926912,296.87988515677324,LM_a191_negTempRationality
127,2022-03-13 21:40:29.310,1396988257,47.62697260198826,29.50262144705137,38.95851016850057,200.78955995806743,LM_a141_cableTempImbalance
128,2022-03-13 21:42:09.306,1396988257,53.94813337031464,31.27451824515182,39.37747096868831,66.27731924863323,LM_a141_cableTempImbalance
129,2022-03-13 21:44:38.799,1396988257,49.76147177589621,32.36136397577845,39.28632560632176,66.95462480452224,LM_a141_cableTempImbalance
130,2022-03-13 21:49:54.686,1396988257,50.42963248139096,32.696311447743014,39.24847365826864,66.8993564881562,LM_a141_cableTempImbalance
131,2022-03-14 00:16:13.433,1396988257,53.5686039615874,32.723990805900414,39.79437568806494,20.057744681989625,LM_a141_cableTempImbalance
132,2022-03-14 04:05:42.151,1396988257,53.5686039615874,32.723990805900414,39.79437568806494,20.057744681989625,LM_a191_negTempRationality
133,2022-03-14 08:52:16.307,1396988257,53.5686039615874,32.723990805900414,39.79437568806494,20.874379642311688,LM_a141_cableTempImbalance
134,2022-03-14 08:52:37.206,1396988257,68.44449431647134,29.876662449458795,36.74322506520361,20.84831654700108,LM_a188_negTempOT
135,2022-03-14 08:52:37.607,1396988257,68.44449431647134,29.876662449458795,36.74322506520361,20.84831654700108,LM_a243_negCoreTempHiFoldBk
